Vg,gate_length,tox,sides,trap,work_function,Id
0.51819951,8,5,4,0,4.9,2.24E-09
0.61819951,8,5,4,0,4.9,3.60E-08
0.71819951,8,5,4,0,4.9,3.22E-07
0.81819951,8,5,4,0,4.9,1.12E-06
0.91819951,8,5,4,0,4.9,2.12E-06
1.0181995,8,5,4,0,4.9,3.35E-06
1.1181995,8,5,4,0,4.9,4.74E-06
1.2181995,8,5,4,0,4.9,6.23E-06
1.3181995,8,5,4,0,4.9,7.71E-06
1.4181995,8,5,4,0,4.9,9.08E-06
1.5181995,8,5,4,0,4.9,1.02E-05
1.6181995,8,5,4,0,4.9,1.11E-05
1.7181995,8,5,4,0,4.9,1.16E-05
1.8181995,8,5,4,0,4.9,1.20E-05
1.9181995,8,5,4,0,4.9,1.23E-05
2,8,5,4,0,4.9,1.24E-05
0,7,5,4,0,4.3,6.18E-08
0.02,7,5,4,0,4.3,9.57E-08
0.046666667,7,5,4,0,4.3,1.64E-07
0.084888889,7,5,4,0,4.3,3.19E-07
0.13967407,7,5,4,0,4.3,6.72E-07
0.21637333,7,5,4,0,4.3,1.31E-06
0.31637333,7,5,4,0,4.3,2.20E-06
0.41637333,7,5,4,0,4.3,3.28E-06
0.51637333,7,5,4,0,4.3,4.52E-06
0.61637333,7,5,4,0,4.3,5.88E-06
0.71637333,7,5,4,0,4.3,7.28E-06
0.81637333,7,5,4,0,4.3,8.63E-06
0.91637333,7,5,4,0,4.3,9.84E-06
1.0163733,7,5,4,0,4.3,1.08E-05
1.1163733,7,5,4,0,4.3,1.15E-05
1.2163733,7,5,4,0,4.3,1.19E-05
1.3163733,7,5,4,0,4.3,1.22E-05
1.4163733,7,5,4,0,4.3,1.24E-05
1.5163733,7,5,4,0,4.3,1.25E-05
1.6163733,7,5,4,0,4.3,1.26E-05
1.7163733,7,5,4,0,4.3,1.27E-05
1.8163733,7,5,4,0,4.3,1.27E-05
1.9163733,7,5,4,0,4.3,1.28E-05
2,7,5,4,0,4.3,1.28E-05
0,7,5,4,0,4.5,3.18E-10
0.02,7,5,4,0,4.5,5.61E-10
0.047333333,7,5,4,0,4.5,1.21E-09
0.086511111,7,5,4,0,4.5,3.55E-09
0.14266593,7,5,4,0,4.5,1.55E-08
0.22128267,7,5,4,0,4.5,9.84E-08
0.32128267,7,5,4,0,4.5,5.37E-07
0.42128267,7,5,4,0,4.5,1.35E-06
0.52128267,7,5,4,0,4.5,2.25E-06
0.62128267,7,5,4,0,4.5,3.34E-06
0.72128267,7,5,4,0,4.5,4.59E-06
0.82128267,7,5,4,0,4.5,5.95E-06
0.92128267,7,5,4,0,4.5,7.34E-06
1.0212827,7,5,4,0,4.5,8.69E-06
1.1212827,7,5,4,0,4.5,9.89E-06
1.2212827,7,5,4,0,4.5,1.08E-05
1.3212827,7,5,4,0,4.5,1.15E-05
1.4212827,7,5,4,0,4.5,1.19E-05
1.5212827,7,5,4,0,4.5,1.22E-05
1.6212827,7,5,4,0,4.5,1.24E-05
1.7212827,7,5,4,0,4.5,1.25E-05
1.8212827,7,5,4,0,4.5,1.26E-05
1.9212827,7,5,4,0,4.5,1.27E-05
2,7,5,4,0,4.5,1.27E-05
0,7,5,4,0,4.7,8.41E-13
0.02,7,5,4,0,4.7,1.55E-12
0.048,7,5,4,0,4.7,3.61E-12
0.088133333,7,5,4,0,4.7,1.20E-11
0.14565778,7,5,4,0,4.7,6.59E-11
0.22810948,7,5,4,0,4.7,7.06E-10
0.32810948,7,5,4,0,4.7,1.07E-08
0.42810948,7,5,4,0,4.7,1.13E-07
0.52810948,7,5,4,0,4.7,5.85E-07
0.62810948,7,5,4,0,4.7,1.41E-06
0.72810948,7,5,4,0,4.7,2.32E-06
0.82810948,7,5,4,0,4.7,3.42E-06
0.92810948,7,5,4,0,4.7,4.68E-06
1.0281095,7,5,4,0,4.7,6.04E-06
1.1281095,7,5,4,0,4.7,7.44E-06
1.2281095,7,5,4,0,4.7,8.78E-06
1.3281095,7,5,4,0,4.7,9.96E-06
1.4281095,7,5,4,0,4.7,1.09E-05
1.5281095,7,5,4,0,4.7,1.15E-05
1.6281095,7,5,4,0,4.7,1.19E-05
1.7281095,7,5,4,0,4.7,1.22E-05
1.8281095,7,5,4,0,4.7,1.24E-05
1.9281095,7,5,4,0,4.7,1.25E-05
2,7,5,4,0,4.7,1.26E-05
0,7,5,4,0,4.9,1.68E-15
0.02,7,5,4,0,4.9,3.16E-15
0.048666667,7,5,4,0,4.9,7.77E-15
0.090711111,7,5,4,0,4.9,2.89E-14
0.15097481,7,5,4,0,4.9,1.87E-13
0.23735279,7,5,4,0,4.9,2.62E-12
0.33735279,7,5,4,0,4.9,5.16E-11
0.43735279,7,5,4,0,4.9,9.15E-10
0.53735279,7,5,4,0,4.9,1.36E-08
0.63735279,7,5,4,0,4.9,1.37E-07
0.73735279,7,5,4,0,4.9,6.54E-07
0.83735279,7,5,4,0,4.9,1.48E-06
0.93735279,7,5,4,0,4.9,2.41E-06
1.0373528,7,5,4,0,4.9,3.53E-06
1.1373528,7,5,4,0,4.9,4.80E-06
1.2373528,7,5,4,0,4.9,6.17E-06
1.3373528,7,5,4,0,4.9,7.57E-06
1.4373528,7,5,4,0,4.9,8.90E-06
1.5373528,7,5,4,0,4.9,1.01E-05
1.6373528,7,5,4,0,4.9,1.10E-05
1.7373528,7,5,4,0,4.9,1.16E-05
1.8373528,7,5,4,0,4.9,1.20E-05
1.9373528,7,5,4,0,4.9,1.22E-05
2,7,5,4,0,4.9,1.24E-05
0,9,6,4,0,4.3,2.52E-08
0.02,9,6,4,0,4.3,4.20E-08
0.046,9,6,4,0,4.3,7.87E-08
0.0824,9,6,4,0,4.3,1.72E-07
0.13336,9,6,4,0,4.3,4.18E-07
0.204704,9,6,4,0,4.3,9.58E-07
0.30220747,9,6,4,0,4.3,1.75E-06
0.40220747,9,6,4,0,4.3,2.67E-06
0.50220747,9,6,4,0,4.3,3.73E-06
0.60220747,9,6,4,0,4.3,4.91E-06
0.70220747,9,6,4,0,4.3,6.16E-06
0.80220747,9,6,4,0,4.3,7.43E-06
0.90220747,9,6,4,0,4.3,8.65E-06
1.0022075,9,6,4,0,4.3,9.76E-06
1.1022075,9,6,4,0,4.3,1.07E-05
1.2022075,9,6,4,0,4.3,1.14E-05
1.3022075,9,6,4,0,4.3,1.18E-05
1.4022075,9,6,4,0,4.3,1.21E-05
1.5022075,9,6,4,0,4.3,1.23E-05
1.6022075,9,6,4,0,4.3,1.25E-05
1.7022075,9,6,4,0,4.3,1.26E-05
1.8022075,9,6,4,0,4.3,1.27E-05
1.9022075,9,6,4,0,4.3,1.27E-05
2,9,6,4,0,4.3,1.27E-05
0,9,6,4,0,4.5,7.55E-11
0.02,9,6,4,0,4.5,1.39E-10
0.047333333,9,6,4,0,4.5,3.19E-10
0.086511111,9,6,4,0,4.5,1.03E-09
0.14266593,9,6,4,0,4.5,5.24E-09
0.22128267,9,6,4,0,4.5,4.34E-08
0.32128267,9,6,4,0,4.5,3.46E-07
0.42128267,9,6,4,0,4.5,1.09E-06
0.52128267,9,6,4,0,4.5,1.91E-06
0.62128267,9,6,4,0,4.5,2.86E-06
0.72128267,9,6,4,0,4.5,3.95E-06
0.82128267,9,6,4,0,4.5,5.15E-06
0.92128267,9,6,4,0,4.5,6.40E-06
1.0212827,9,6,4,0,4.5,7.67E-06
1.1212827,9,6,4,0,4.5,8.88E-06
1.2212827,9,6,4,0,4.5,9.96E-06
1.3212827,9,6,4,0,4.5,1.08E-05
1.4212827,9,6,4,0,4.5,1.15E-05
1.5212827,9,6,4,0,4.5,1.19E-05
1.6212827,9,6,4,0,4.5,1.22E-05
1.7212827,9,6,4,0,4.5,1.24E-05
1.8212827,9,6,4,0,4.5,1.25E-05
1.9212827,9,6,4,0,4.5,1.26E-05
2,9,6,4,0,4.5,1.27E-05
0,9,6,4,0,4.7,1.38E-13
0.02,9,6,4,0,4.7,2.63E-13
0.048,9,6,4,0,4.7,6.44E-13
0.089066667,9,6,4,0,4.7,2.37E-12
0.14792889,9,6,4,0,4.7,1.51E-11
0.23229807,9,6,4,0,4.7,2.02E-10
0.33229807,9,6,4,0,4.7,3.90E-09
0.43229807,9,6,4,0,4.7,5.69E-08
0.53229807,9,6,4,0,4.7,4.11E-07
0.63229807,9,6,4,0,4.7,1.18E-06
0.73229807,9,6,4,0,4.7,2.01E-06
0.83229807,9,6,4,0,4.7,2.97E-06
0.93229807,9,6,4,0,4.7,4.08E-06
1.0322981,9,6,4,0,4.7,5.28E-06
1.1322981,9,6,4,0,4.7,6.54E-06
1.2322981,9,6,4,0,4.7,7.81E-06
1.3322981,9,6,4,0,4.7,9.00E-06
1.4322981,9,6,4,0,4.7,1.01E-05
1.5322981,9,6,4,0,4.7,1.09E-05
1.6322981,9,6,4,0,4.7,1.15E-05
1.7322981,9,6,4,0,4.7,1.19E-05
1.8322981,9,6,4,0,4.7,1.22E-05
1.9322981,9,6,4,0,4.7,1.24E-05
2,9,6,4,0,4.7,1.25E-05
0,9,6,4,0,4.9,7.91E-16
0.02,9,6,4,0,4.9,3.95E-16
0.040666667,9,6,4,0,4.9,7.97E-16
0.0696,9,6,4,0,4.9,2.01E-15
0.11203556,9,6,4,0,4.9,8.03E-15
0.17285985,9,6,4,0,4.9,5.77E-14
0.26004134,9,6,4,0,4.9,9.45E-13
0.36004134,9,6,4,0,4.9,2.20E-11
0.46004134,9,6,4,0,4.9,4.67E-10
0.56004134,9,6,4,0,4.9,8.54E-09
0.66004134,9,6,4,0,4.9,1.08E-07
0.76004134,9,6,4,0,4.9,6.04E-07
0.86004134,9,6,4,0,4.9,1.40E-06
0.96004134,9,6,4,0,4.9,2.26E-06
1.0600413,9,6,4,0,4.9,3.27E-06
1.1600413,9,6,4,0,4.9,4.41E-06
1.2600413,9,6,4,0,4.9,5.63E-06
1.3600413,9,6,4,0,4.9,6.90E-06
1.4600413,9,6,4,0,4.9,8.15E-06
1.5600413,9,6,4,0,4.9,9.32E-06
1.6600413,9,6,4,0,4.9,1.03E-05
1.7600413,9,6,4,0,4.9,1.11E-05
1.8600413,9,6,4,0,4.9,1.16E-05
1.9600413,9,6,4,0,4.9,1.20E-05
2,9,6,4,0,4.9,1.21E-05
0,8,6,4,0,4.3,5.39E-08
0.02,8,6,4,0,4.3,8.42E-08
0.046666667,8,6,4,0,4.3,1.46E-07
0.084888889,8,6,4,0,4.3,2.87E-07
0.1384,8,6,4,0,4.3,6.06E-07
0.21331556,8,6,4,0,4.3,1.20E-06
0.31320296,8,6,4,0,4.3,2.09E-06
0.41320296,8,6,4,0,4.3,3.16E-06
0.51320296,8,6,4,0,4.3,4.37E-06
0.61320296,8,6,4,0,4.3,5.66E-06
0.71320296,8,6,4,0,4.3,6.97E-06
0.81320296,8,6,4,0,4.3,8.25E-06
0.91320296,8,6,4,0,4.3,9.41E-06
1.013203,8,6,4,0,4.3,1.04E-05
1.113203,8,6,4,0,4.3,1.11E-05
1.213203,8,6,4,0,4.3,1.17E-05
1.313203,8,6,4,0,4.3,1.20E-05
1.413203,8,6,4,0,4.3,1.22E-05
1.513203,8,6,4,0,4.3,1.24E-05
1.613203,8,6,4,0,4.3,1.25E-05
1.713203,8,6,4,0,4.3,1.26E-05
1.813203,8,6,4,0,4.3,1.27E-05
1.913203,8,6,4,0,4.3,1.27E-05
2,8,6,4,0,4.3,1.28E-05
0,8,6,4,0,4.5,2.63E-10
0.02,8,6,4,0,4.5,4.66E-10
0.046666667,8,6,4,0,4.5,9.90E-10
0.084888889,8,6,4,0,4.5,2.86E-09
0.13967407,8,6,4,0,4.5,1.23E-08
0.21637333,8,6,4,0,4.5,7.78E-08
0.31637333,8,6,4,0,4.5,4.58E-07
0.41637333,8,6,4,0,4.5,1.22E-06
0.51637333,8,6,4,0,4.5,2.12E-06
0.61637333,8,6,4,0,4.5,3.20E-06
0.71637333,8,6,4,0,4.5,4.41E-06
0.81637333,8,6,4,0,4.5,5.70E-06
0.91637333,8,6,4,0,4.5,7.01E-06
1.0163733,8,6,4,0,4.5,8.29E-06
1.1163733,8,6,4,0,4.5,9.45E-06
1.2163733,8,6,4,0,4.5,1.04E-05
1.3163733,8,6,4,0,4.5,1.12E-05
1.4163733,8,6,4,0,4.5,1.17E-05
1.5163733,8,6,4,0,4.5,1.20E-05
1.6163733,8,6,4,0,4.5,1.23E-05
1.7163733,8,6,4,0,4.5,1.24E-05
1.8163733,8,6,4,0,4.5,1.25E-05
1.9163733,8,6,4,0,4.5,1.26E-05
2,8,6,4,0,4.5,1.27E-05
0,8,6,4,0,4.7,6.83E-13
0.02,8,6,4,0,4.7,1.26E-12
0.047333333,8,6,4,0,4.7,2.88E-12
0.087422222,8,6,4,0,4.7,9.63E-12
0.14488296,8,6,4,0,4.7,5.30E-11
0.22724336,8,6,4,0,4.7,5.73E-10
0.32724336,8,6,4,0,4.7,8.89E-09
0.42724336,8,6,4,0,4.7,9.82E-08
0.52724336,8,6,4,0,4.7,5.28E-07
0.62724336,8,6,4,0,4.7,1.31E-06
0.72724336,8,6,4,0,4.7,2.23E-06
0.82724336,8,6,4,0,4.7,3.33E-06
0.92724336,8,6,4,0,4.7,4.55E-06
1.0272434,8,6,4,0,4.7,5.84E-06
1.1272434,8,6,4,0,4.7,7.15E-06
1.2272434,8,6,4,0,4.7,8.42E-06
1.3272434,8,6,4,0,4.7,9.57E-06
1.4272434,8,6,4,0,4.7,1.05E-05
1.5272434,8,6,4,0,4.7,1.12E-05
1.6272434,8,6,4,0,4.7,1.17E-05
1.7272434,8,6,4,0,4.7,1.21E-05
1.8272434,8,6,4,0,4.7,1.23E-05
1.9272434,8,6,4,0,4.7,1.24E-05
2,8,6,4,0,4.7,1.25E-05
0,7,6,4,0,4.3,1.45E-07
0.02,7,6,4,0,4.3,2.04E-07
0.046666667,7,6,4,0,4.3,3.07E-07
0.084,7,6,4,0,4.3,5.01E-07
0.13626667,7,6,4,0,4.3,8.56E-07
0.21118222,7,6,4,0,4.3,1.42E-06
0.31118222,7,6,4,0,4.3,2.22E-06
0.41118222,7,6,4,0,4.3,3.17E-06
0.51118222,7,6,4,0,4.3,4.25E-06
0.61118222,7,6,4,0,4.3,5.42E-06
0.71118222,7,6,4,0,4.3,6.64E-06
0.81118222,7,6,4,0,4.3,7.86E-06
0.91118222,7,6,4,0,4.3,9.03E-06
1.0111822,7,6,4,0,4.3,1.01E-05
1.1111822,7,6,4,0,4.3,1.09E-05
1.2111822,7,6,4,0,4.3,1.15E-05
1.3111822,7,6,4,0,4.3,1.19E-05
1.4111822,7,6,4,0,4.3,1.22E-05
1.5111822,7,6,4,0,4.3,1.24E-05
1.6111822,7,6,4,0,4.3,1.25E-05
1.7111822,7,6,4,0,4.3,1.26E-05
1.8111822,7,6,4,0,4.3,1.27E-05
1.9111822,7,6,4,0,4.3,1.27E-05
2,7,6,4,0,4.3,1.27E-05
0,7,6,4,0,4.3,1.47E-09
0.02,7,6,4,0,4.5,2.47E-09
0.047333333,7,6,4,0,4.5,4.94E-09
0.086511111,7,6,4,0,4.5,1.29E-08
0.14136,7,6,4,0,4.5,4.52E-08
0.21814844,7,6,4,0,4.5,1.98E-07
0.31814844,7,6,4,0,4.5,7.23E-07
0.41814844,7,6,4,0,4.5,1.47E-06
0.51814844,7,6,4,0,4.5,2.28E-06
0.61814844,7,6,4,0,4.5,3.24E-06
0.71814844,7,6,4,0,4.5,4.33E-06
0.81814844,7,6,4,0,4.5,5.50E-06
0.91814844,7,6,4,0,4.5,6.73E-06
1.0181484,7,6,4,0,4.5,7.95E-06
1.1181484,7,6,4,0,4.5,9.10E-06
1.2181484,7,6,4,0,4.5,1.01E-05
1.3181484,7,6,4,0,4.5,1.09E-05
1.4181484,7,6,4,0,4.5,1.15E-05
1.5181484,7,6,4,0,4.5,1.19E-05
1.6181484,7,6,4,0,4.5,1.22E-05
1.7181484,7,6,4,0,4.5,1.24E-05
1.8181484,7,6,4,0,4.5,1.25E-05
1.9181484,7,6,4,0,4.5,1.26E-05
2,7,6,4,0,4.5,1.27E-05
0,7,6,4,0,4.7,6.09E-12
0.02,7,6,4,0,4.7,1.08E-11
0.048,7,6,4,0,4.7,2.37E-11
0.088133333,7,6,4,0,4.7,7.24E-11
0.14565778,7,6,4,0,4.7,3.48E-10
0.22810948,7,6,4,0,4.7,3.04E-09
0.32810948,7,6,4,0,4.7,3.38E-08
0.42810948,7,6,4,0,4.7,2.32E-07
0.52810948,7,6,4,0,4.7,7.95E-07
0.62810948,7,6,4,0,4.7,1.54E-06
0.72810948,7,6,4,0,4.7,2.37E-06
0.82810948,7,6,4,0,4.7,3.35E-06
0.92810948,7,6,4,0,4.7,4.44E-06
1.0281095,7,6,4,0,4.7,5.62E-06
1.1281095,7,6,4,0,4.7,6.85E-06
1.2281095,7,6,4,0,4.7,8.07E-06
1.3281095,7,6,4,0,4.7,9.21E-06
1.4281095,7,6,4,0,4.7,1.02E-05
1.5281095,7,6,4,0,4.7,1.10E-05
1.6281095,7,6,4,0,4.7,1.16E-05
1.7281095,7,6,4,0,4.7,1.20E-05
1.8281095,7,6,4,0,4.7,1.22E-05
1.9281095,7,6,4,0,4.7,1.24E-05
2,7,6,4,0,4.7,1.25E-05
0,7,6,4,0,4.9,1.78E-14
0.02,7,6,4,0,4.9,3.22E-14
0.046666667,7,6,4,0,4.9,7.09E-14
0.085777778,7,6,4,0,4.9,2.24E-13
0.14183704,7,6,4,0,4.9,1.15E-12
0.22218864,7,6,4,0,4.9,1.14E-11
0.32218864,7,6,4,0,4.9,1.84E-10
0.42218864,7,6,4,0,4.9,2.61E-09
0.52218864,7,6,4,0,4.9,2.96E-08
0.62218864,7,6,4,0,4.9,2.11E-07
0.72218864,7,6,4,0,4.9,7.52E-07
0.82218864,7,6,4,0,4.9,1.50E-06
0.92218864,7,6,4,0,4.9,2.32E-06
1.0221886,7,6,4,0,4.9,3.29E-06
1.1221886,7,6,4,0,4.9,4.38E-06
1.2221886,7,6,4,0,4.9,5.55E-06
1.3221886,7,6,4,0,4.9,6.78E-06
1.4221886,7,6,4,0,4.9,8.00E-06
1.5221886,7,6,4,0,4.9,9.15E-06
1.6221886,7,6,4,0,4.9,1.02E-05
1.7221886,7,6,4,0,4.9,1.10E-05
1.8221886,7,6,4,0,4.9,1.15E-05
1.9221886,7,6,4,0,4.9,1.19E-05
2,7,6,4,0,4.9,1.21E-05
0,9,4,8,0,4.3,9.31E-09
0.02,9,4,8,0,4.3,1.65E-08
0.048,9,4,8,0,4.3,3.62E-08
0.088133333,9,4,8,0,4.3,1.06E-07
0.14565778,9,4,8,0,4.3,3.95E-07
0.226192,9,4,8,0,4.3,1.36E-06
0.326192,9,4,8,0,4.3,2.67E-06
0.426192,9,4,8,0,4.3,4.15E-06
0.526192,9,4,8,0,4.3,5.68E-06
0.626192,9,4,8,0,4.3,7.20E-06
0.726192,9,4,8,0,4.3,8.66E-06
0.826192,9,4,8,0,4.3,1.00E-05
0.926192,9,4,8,0,4.3,1.13E-05
1.026192,9,4,8,0,4.3,1.23E-05
1.126192,9,4,8,0,4.3,1.33E-05
1.226192,9,4,8,0,4.3,1.40E-05
1.326192,9,4,8,0,4.3,1.47E-05
1.426192,9,4,8,0,4.3,1.52E-05
1.526192,9,4,8,0,4.3,1.56E-05
1.626192,9,4,8,0,4.3,1.59E-05
1.726192,9,4,8,0,4.3,1.62E-05
1.826192,9,4,8,0,4.3,1.64E-05
1.926192,9,4,8,0,4.3,1.66E-05
2,9,4,8,0,4.3,1.67E-05
0,9,4,8,0,4.5,2.45E-11
0.02,9,4,8,0,4.5,4.51E-11
0.047333333,9,4,8,0,4.5,1.03E-10
0.087422222,9,4,8,0,4.5,3.43E-10
0.14621926,9,4,8,0,4.5,1.95E-09
0.23049501,9,4,8,0,4.5,2.22E-08
0.33049501,9,4,8,0,4.5,2.88E-07
0.43049501,9,4,8,0,4.5,1.41E-06
0.53049501,9,4,8,0,4.5,2.73E-06
0.63049501,9,4,8,0,4.5,4.21E-06
0.73049501,9,4,8,0,4.5,5.75E-06
0.83049501,9,4,8,0,4.5,7.27E-06
0.93049501,9,4,8,0,4.5,8.72E-06
1.030495,9,4,8,0,4.5,1.01E-05
1.130495,9,4,8,0,4.5,1.13E-05
1.230495,9,4,8,0,4.5,1.24E-05
1.330495,9,4,8,0,4.5,1.33E-05
1.430495,9,4,8,0,4.5,1.41E-05
1.530495,9,4,8,0,4.5,1.47E-05
1.630495,9,4,8,0,4.5,1.52E-05
1.730495,9,4,8,0,4.5,1.56E-05
1.830495,9,4,8,0,4.5,1.60E-05
1.930495,9,4,8,0,4.5,1.62E-05
2,9,4,8,0,4.5,1.64E-05
0,9,4,8,0,4.7,4.19E-14
0.02,9,4,8,0,4.7,8.11E-14
0.047333333,9,4,8,0,4.7,1.98E-13
0.088333333,9,4,8,0,4.7,7.44E-13
0.14983333,9,4,8,0,4.7,5.19E-12
0.23798333,9,4,8,0,4.7,7.78E-11
0.33798333,9,4,8,0,4.7,1.53E-09
0.43798333,9,4,8,0,4.7,2.74E-08
0.53798333,9,4,8,0,4.7,3.38E-07
0.63798333,9,4,8,0,4.7,1.51E-06
0.73798333,9,4,8,0,4.7,2.83E-06
0.83798333,9,4,8,0,4.7,4.33E-06
0.93798333,9,4,8,0,4.7,5.87E-06
1.0379833,9,4,8,0,4.7,7.38E-06
1.1379833,9,4,8,0,4.7,8.83E-06
1.2379833,9,4,8,0,4.7,1.02E-05
1.3379833,9,4,8,0,4.7,1.14E-05
1.4379833,9,4,8,0,4.7,1.25E-05
1.5379833,9,4,8,0,4.7,1.34E-05
1.6379833,9,4,8,0,4.7,1.41E-05
1.7379833,9,4,8,0,4.7,1.47E-05
1.8379833,9,4,8,0,4.7,1.52E-05
1.9379833,9,4,8,0,4.7,1.56E-05
2,9,4,8,0,4.7,1.59E-05
0,8,4,8,0,4.3,1.73E-08
0.02,8,4,8,0,4.3,2.98E-08
0.048,8,4,8,0,4.3,6.27E-08
0.088133333,8,4,8,0,4.3,1.70E-07
0.14565778,8,4,8,0,4.3,5.58E-07
0.226192,8,4,8,0,4.3,1.57E-06
0.326192,8,4,8,0,4.3,2.91E-06
0.426192,8,4,8,0,4.3,4.43E-06
0.526192,8,4,8,0,4.3,6.03E-06
0.626192,8,4,8,0,4.3,7.61E-06
0.726192,8,4,8,0,4.3,9.13E-06
0.826192,8,4,8,0,4.3,1.05E-05
0.926192,8,4,8,0,4.3,1.18E-05
1.026192,8,4,8,0,4.3,1.29E-05
1.126192,8,4,8,0,4.3,1.38E-05
1.226192,8,4,8,0,4.3,1.45E-05
1.326192,8,4,8,0,4.3,1.51E-05
1.426192,8,4,8,0,4.3,1.55E-05
1.526192,8,4,8,0,4.3,1.59E-05
1.626192,8,4,8,0,4.3,1.62E-05
1.726192,8,4,8,0,4.3,1.64E-05
1.826192,8,4,8,0,4.3,1.66E-05
1.926192,8,4,8,0,4.3,1.68E-05
2,8,4,8,0,4.3,1.69E-05
0,8,4,8,0,4.5,6.27E-11
0.02,8,4,8,0,4.5,1.11E-10
0.047333333,8,4,8,0,4.5,2.40E-10
0.087422222,8,4,8,0,4.5,7.46E-10
0.14621926,8,4,8,0,4.5,3.88E-09
0.23049501,8,4,8,0,4.5,3.95E-08
0.33049501,8,4,8,0,4.5,4.22E-07
0.43049501,8,4,8,0,4.5,1.62E-06
0.53049501,8,4,8,0,4.5,2.97E-06
0.63049501,8,4,8,0,4.5,4.50E-06
0.73049501,8,4,8,0,4.5,6.09E-06
0.83049501,8,4,8,0,4.5,7.68E-06
0.93049501,8,4,8,0,4.5,9.20E-06
1.030495,8,4,8,0,4.5,1.06E-05
1.130495,8,4,8,0,4.5,1.18E-05
1.230495,8,4,8,0,4.5,1.29E-05
1.330495,8,4,8,0,4.5,1.38E-05
1.430495,8,4,8,0,4.5,1.45E-05
1.530495,8,4,8,0,4.5,1.51E-05
1.630495,8,4,8,0,4.5,1.55E-05
1.730495,8,4,8,0,4.5,1.59E-05
1.830495,8,4,8,0,4.5,1.62E-05
1.930495,8,4,8,0,4.5,1.64E-05
2,8,4,8,0,4.5,1.66E-05
0,8,4,8,0,4.7,1.77E-13
0.02,8,4,8,0,4.7,3.25E-13
0.048,8,4,8,0,4.7,7.53E-13
0.09,8,4,8,0,4.7,2.61E-12
0.1516,8,4,8,0,4.7,1.57E-11
0.24194667,8,4,8,0,4.7,2.06E-10
0.34194667,8,4,8,0,4.7,3.45E-09
0.44194667,8,4,8,0,4.7,5.35E-08
0.54194667,8,4,8,0,4.7,5.22E-07
0.64194667,8,4,8,0,4.7,1.76E-06
0.74194667,8,4,8,0,4.7,3.14E-06
0.84194667,8,4,8,0,4.7,4.68E-06
0.94194667,8,4,8,0,4.7,6.28E-06
1.0419467,8,4,8,0,4.7,7.86E-06
1.1419467,8,4,8,0,4.7,9.36E-06
1.2419467,8,4,8,0,4.7,1.08E-05
1.3419467,8,4,8,0,4.7,1.20E-05
1.4419467,8,4,8,0,4.7,1.30E-05
1.5419467,8,4,8,0,4.7,1.39E-05
1.6419467,8,4,8,0,4.7,1.46E-05
1.7419467,8,4,8,0,4.7,1.51E-05
1.8419467,8,4,8,0,4.7,1.56E-05
1.9419467,8,4,8,0,4.7,1.60E-05
2,8,4,8,0,4.7,1.61E-05
0,8,4,8,0,4.9,3.21E-16
0.02,8,4,8,0,4.9,4.63E-16
0.044,8,4,8,0,4.9,1.31E-15
0.0564,8,4,8,0,4.9,1.95E-15
0.069213333,8,4,8,0,4.9,2.91E-15
0.088433333,8,4,8,0,4.9,5.40E-15
0.11726333,8,4,8,0,4.9,1.35E-14
0.16050833,8,4,8,0,4.9,5.25E-14
0.22537583,8,4,8,0,4.9,3.82E-13
0.32051483,8,4,8,0,4.9,6.37E-12
0.42051483,8,4,8,0,4.9,1.12E-10
0.52051483,8,4,8,0,4.9,1.89E-09
0.62051483,8,4,8,0,4.9,3.02E-08
0.72051483,8,4,8,0,4.9,3.47E-07
0.82051483,8,4,8,0,4.9,1.50E-06
0.92051483,8,4,8,0,4.9,2.82E-06
1.0205148,8,4,8,0,4.9,4.34E-06
1.1205148,8,4,8,0,4.9,5.93E-06
1.2205148,8,4,8,0,4.9,7.52E-06
1.3205148,8,4,8,0,4.9,9.05E-06
1.4205148,8,4,8,0,4.9,1.05E-05
1.5205148,8,4,8,0,4.9,1.17E-05
1.6205148,8,4,8,0,4.9,1.28E-05
1.7205148,8,4,8,0,4.9,1.37E-05
1.8205148,8,4,8,0,4.9,1.45E-05
1.9205148,8,4,8,0,4.9,1.50E-05
2,8,4,8,0,4.9,1.54E-05
0,7,4,8,0,4.3,4.26E-08
0.02,7,4,8,0,4.3,7.08E-08
0.048,7,4,8,0,4.3,1.40E-07
0.088133333,7,4,8,0,4.3,3.34E-07
0.14565778,7,4,8,0,4.3,8.92E-07
0.22427452,7,4,8,0,4.3,1.88E-06
0.32427452,7,4,8,0,4.3,3.21E-06
0.42427452,7,4,8,0,4.3,4.69E-06
0.52427452,7,4,8,0,4.3,6.23E-06
0.62427452,7,4,8,0,4.3,7.75E-06
0.72427452,7,4,8,0,4.3,9.22E-06
0.82427452,7,4,8,0,4.3,1.06E-05
0.92427452,7,4,8,0,4.3,1.18E-05
1.0242745,7,4,8,0,4.3,1.28E-05
1.1242745,7,4,8,0,4.3,1.37E-05
1.2242745,7,4,8,0,4.3,1.44E-05
1.3242745,7,4,8,0,4.3,1.50E-05
1.4242745,7,4,8,0,4.3,1.55E-05
1.5242745,7,4,8,0,4.3,1.58E-05
1.6242745,7,4,8,0,4.3,1.61E-05
1.7242745,7,4,8,0,4.3,1.64E-05
1.8242745,7,4,8,0,4.3,1.66E-05
1.9242745,7,4,8,0,4.3,1.67E-05
2,7,4,8,0,4.3,1.68E-05
